D_Dbuild,D_StructureSystem_RC,D_StructureSystem_Precast_Concrete,D_StructureSystem_Steel,D_StructureSystem_Reinfored_Brick,D_StructureSystem_Brick_Wall,D_StructureSystem_Brick_wall_with_Wooden_pillar,D_StructureSystem_Wood_or_Synthetic_Resins,D_StructureSystem_SRC,D_StructureSystem_NaN,D_structure_6,D_structure_5,D_structure_4,D_structure_3,D_structure_2,D_structure_1,D_floor,D_floorTA,D_floorTAGround,D_1floorCorridorCol,D_1floorCorridorColA,D_1floorClassCol,D_1floorClassColA,D_1floorInsideCol,D_1floorInsideColA,D_X4brickwall,D_X3brickwall,D_YRCwallA,D_Y4brickwall,D_Y3brickwall,D_basintype,D_475Acc,D_I,D_Demand,D_Tx,D_Ty,D_sds,D_sd1,D_td0,D_sms,D_sm1,D_tm0,D_windows,D_patitionwall,D_nonstructure,D_CLlarge,D_CLsmall,D_MaxCl,D_NeutralDepth,D_Ra_Capacity,D_Ra_CDR,Total_Height,Total_DeadLoad,Total_LiveLoad,Total_Floor,Avg_Confc,Avg_MBfy,Avg_stify,D_isR
1963,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,967.5,,11,9900.0,22,29700.0,2,1500.0,0.0,420000.0,0.0,1234800.0,0.0,2.0,0.36,1.5,,0.25,0.25,,,,,,,1.0,1.0,0.0,0,2,,,,,6.66,809917.5,109462.5,875.7,210.0,2800.0,2800.0,1
1972,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1523.0,0.0,0,0.0,40,85012.0,0,0.0,32400.0,0.0,0.0,36480.0,0.0,4.0,0.24,1.5,0.24,0.32,0.32,0.6,0.78,1.3,,,,1.0,1.0,1.0,0,1,0.07,2.1,,,7.0,622089.0,91380.0,1523.0,172.0,2800.0,2800.0,1
1993,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,1989.01,,0,0.0,26,85800.0,2,6600.0,40464.0,0.0,47520.0,56820.0,0.0,3.0,0.28,1.25,,0.88,0.91,,,,,,,2.0,2.0,2.0,0,6,,,,,16.0,2952620.0,671050.0,2684.2,179.0,4200.0,2800.0,1
1987,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1593.0,0.0,0,0.0,61,70200.0,0,0.0,0.0,0.0,0.0,2160000.0,0.0,3.0,0.31,1.25,0.31,0.31,0.31,0.77,0.64,0.83,,,,1.0,1.0,1.0,0,7,0.19,4.0,,,7.2,1283232.0,385521.0,1535.89,102.48,2800.0,2800.0,1
1968,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1275.6,0.0,19,18850.0,38,72800.0,3,3800.0,0.0,61080.0,0.0,127920.0,0.0,3.0,0.31,1.25,0.31,0.31,0.31,0.77,0.64,0.83,,,,1.0,1.0,0.0,0,11,0.15,6.6,,,7.2,1012599.0,382680.0,1275.6,98.0,2800.0,2800.0,1
1971,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,426.0,,0,0.0,12,19200.0,4,4800.0,0.0,9600.0,20100.0,32160.0,0.0,3.0,0.31,1.25,0.31,0.3,0.22,0.77,0.64,0.83,,,,1.0,1.0,0.0,0,2,0.12,4.3,,,7.0,361989.0,127800.0,426.0,90.08,2800.0,2800.0,1
1970,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,74.1,0.0,0,0.0,15,8640.0,0,0.0,0.0,55000.0,0.0,169400.0,0.0,1.0,0.36,1.25,0.36,0.11,0.11,0.91,0.54,0.59,,,,1.0,1.0,0.0,1,2,0.6,5.7,,,2.75,19541.0,7410.2,74.1,175.0,2800.0,2800.0,0
1968,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3816.0,,0,0.0,80,96000.0,0,0.0,74880.0,273600.0,0.0,224640.0,63360.0,3.0,0.31,1.25,0.31,0.29,0.29,0.77,0.6,0.77,,,,1.0,1.0,0.0,0,3,0.09,4.06,,,10.5,3098.2,1144800.0,3816.0,196.0,2800.0,2800.0,1
1977,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1807.08,0.0,2,5000.0,64,96000.0,9,8640.0,0.0,0.0,0.0,191232.0,0.0,3.0,0.39,1.25,0.39,0.31,0.31,0.98,0.74,0.75,,,,1.0,1.0,0.0,0,4,0.07,2.6,,,7.2,1302520.0,542124.0,1807.08,178.5,2800.0,2800.0,1
1991,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1847.72,237.55,0,0.0,18,67130.0,0,0.0,34176.0,0.0,0.0,13995.0,13440.0,1.0,0.32,1.25,0.32,0.45,0.45,0.81,0.59,0.73,,,,1.0,1.0,1.0,0,6,0.02,4.4,,,18.75,2752320.0,534970.0,1847.36,198.8,2800.0,2800.0,1
1978,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,925.0,0.0,0,0.0,16,32000.0,3,6000.0,23115.0,2370.0,0.0,39560.0,0.0,1.0,0.37,1.25,0.31,0.44,0.31,0.93,0.59,0.56,,,,1.0,1.0,2.0,0,5,0.13,4.5,,,11.44,870240.0,116550.0,932.4,190.33,2240.0,2240.0,1
1983,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4755.0,926.0,0,0.0,55,128400.0,0,0.0,41520.0,0.0,0.0,146160.0,0.0,4.0,0.24,1.25,0.24,0.64,0.64,0.6,0.6,1.6,,,,1.0,1.0,1.0,0,30,0.19,3.4,,,19.1,4916210.0,1245200.0,4788.0,195.0,4200.0,2800.0,0
1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3696.53,742.95,17,59500.0,17,59500.0,0,0.0,0.0,0.0,43992.0,58656.0,0.0,1.0,0.34,1.25,0.34,0.52,0.52,0.86,0.55,0.68,,,,1.0,1.0,1.0,0,5,0.07,3.3,,,14.4,3031290.0,462066.25,3696.53,210.0,4200.0,2800.0,0
1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5295.55,1082.73,24,86400.0,24,115200.0,12,43200.0,64084.0,0.0,0.0,0.0,0.0,2.0,0.22,1.25,0.22,0.98,0.98,0.55,0.49,0.89,,,,1.0,1.0,1.0,0,7,0.93,4.6,,,2340.0,7362760.0,1955556.0,6518.52,210.0,4200.0,2800.0,1
1985,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1734.4,,15,12000.0,67,128800.0,13,20200.0,126108.0,290760.0,12780.0,96960.0,276822.0,3.0,0.39,1.25,,0.44,0.44,,,,,,,2.0,2.0,2.0,0,3,,,,,11.6,2866800.0,558687.5,2234.75,184.44,2940.0,4200.0,1
1996,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,534.0,0.0,0,0.0,14,34560.0,0,0.0,0.0,0.0,0.0,16560.0,5424.0,2.0,0.36,1.25,0.36,0.2,0.2,0.91,0.59,0.65,,,,1.0,1.0,0.0,0,2,0.02,0.1,,,6.45,493067.0,80100.0,534.0,209.0,2800.0,2800.0,0
1992,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1600.0,0.0,0,0.0,48,57600.0,12,11520.0,0.0,0.0,0.0,180000.0,0.0,3.0,0.31,1.25,0.31,0.37,0.26,0.77,0.64,0.88,,,,1.0,1.0,0.0,0,3,0.02,0.6,,,3.6,1352620.0,240000.0,1600.0,159.38,2800.0,2800.0,1
1968,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,6914.0,87.65,54,66150.0,108,237600.0,0,0.0,12480.0,8160.0,0.0,383640.0,14520.0,4.0,0.24,1.25,0.24,0.5,0.5,0.6,0.78,1.3,,,,1.0,1.0,1.0,0,16,0.17,12.0,,,13.9,5129255.0,1642075.0,6914.0,92.26,2800.0,2800.0,1
1971,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2009.0,0.0,13,15925.0,32,52850.0,0,0.0,22500.0,0.0,0.0,128750.0,16875.0,4.0,0.24,1.25,0.24,0.3,0.3,0.6,0.63,1.05,,,,1.0,1.0,1.0,0,3,0.26,5.3,,,10.9,1655170.0,541620.0,1911.6,165.77,2800.0,2800.0,1
1993,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,513.94,487.99,14,26550.0,24,53300.0,10,11250.0,0.0,772500.0,0.0,1606500.0,0.0,1.0,0.28,1.25,0.28,0.32,0.32,0.7,0.4,0.57,,,,1.0,1.0,0.0,0,2,0.03,0.6,,,7.6,1498489.0,300579.0,1001.93,141.5,2800.0,2800.0,1
1981,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3425.0,875.0,0,0.0,44,121808.0,0,0.0,62400.0,0.0,0.0,168000.0,0.0,4.0,0.24,1.25,0.24,0.54,0.54,0.6,0.78,1.3,,,,1.0,1.0,2.0,11,2,1.56,6.5,,,15.2,3495000.0,900238.5,3424.75,143.75,2800.0,2800.0,1
1976,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1575.38,378.5,0,0.0,20,42000.0,0,0.0,0.0,0.0,36000.0,0.0,0.0,4.0,0.24,1.25,0.24,0.51,0.51,0.6,0.6,1.3,,,,1.0,1.0,1.0,14,1,2.66,6.3,,,14.0,1647100.0,472800.0,1576.0,165.75,2528.5,2528.5,1
1978,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1417.73,,3,4725.0,24,37800.0,0,0.0,0.0,0.0,0.0,96300.0,0.0,2.0,0.29,1.25,,0.41,0.29,,,,,,,1.0,1.0,1.0,0,3,,,,,10.5,1399420.0,354432.5,1417.73,210.0,2800.0,2800.0,1
1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4186.78,1249.29,22,58000.0,39,152800.0,6,15000.0,7440.0,5040.0,29760.0,12480.0,0.0,1.0,0.3,1.25,0.3,0.53,0.38,0.75,0.49,0.65,,,,1.0,1.0,1.0,0,4,0.11,5.0,,,14.9,3655844.0,810193.5,4186.78,210.0,4200.0,2800.0,0
1998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,9878.0,2204.0,0,0.0,100,270000.0,0,0.0,0.0,0.0,131016.0,0.0,0.0,1.0,0.28,1.25,0.28,0.61,0.61,0.7,0.4,0.57,,,,1.0,1.0,0.0,0,11,0.11,3.0,,,18.0,7838803.0,2469000.0,9876.0,207.4,4200.0,2800.0,0
1994,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3315.0,663.0,11,46200.0,5,21000.0,6,25200.0,0.0,1396860.0,0.0,0.0,0.0,3.0,0.29,1.25,0.29,0.46,0.46,0.72,0.6,0.83,,,,0.0,1.0,0.0,0,6,0.04,3.0,,,20.95,3181010.0,828750.0,3315.0,210.0,2800.0,2800.0,0
1980,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,610.0,0.0,0,0.0,22,26400.0,5,5000.0,0.0,0.0,0.0,83750.0,0.0,3.0,0.31,1.25,0.31,0.31,0.31,0.77,0.64,0.83,,,,1.0,1.0,1.0,0,2,0.04,1.5,,,7.2,501750.0,106750.0,610.0,204.0,2800.0,2800.0,1
1972,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2754.15,,4,5362.0,40,64000.0,11,8855.0,0.0,43200.0,0.0,128640.0,0.0,3.0,0.31,1.25,0.31,0.41,0.29,0.77,0.64,0.83,,,,1.0,1.0,0.0,0,3,0.13,5.1,,,10.5,2235833.0,826245.0,2754.15,178.2,2800.0,2800.0,1
1982,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1664.64,382.41,0,0.0,20,35000.0,4,5280.0,9960.0,0.0,0.0,108480.0,1200.0,4.0,0.24,1.25,0.24,0.55,0.55,0.6,0.78,1.3,,,,1.0,1.0,0.0,12,3,1.64,7.5,,,15.5,1485500.0,493200.0,1644.0,138.0,2800.0,2800.0,1
1963,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1810.0,,0,0.0,36,56700.0,24,37800.0,5700.0,35040.0,0.0,105840.0,0.0,3.0,0.29,1.25,,0.3,0.3,,,,,,,1.0,1.0,2.0,0,2,,,,,7.0,1820000.0,407250.0,1810.0,138.5,2800.0,2800.0,1
1988,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1293.77,,16,86400.0,30,108000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,1.25,,0.16,0.25,,,,,,,1.0,2.0,2.0,0,2,,,,,14.0,1244530.0,856.4,2341.34,153.67,2800.0,2800.0,0
1992,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3622.0,837.0,14,22400.0,32,76800.0,0,0.0,54000.0,0.0,30000.0,102000.0,0.0,4.0,0.24,1.25,0.24,0.56,0.56,0.6,0.6,0.78,,,,1.0,2.0,2.0,0,5,0.3,5.0,,,15.9,3440500.0,1361000.0,3622.0,152.5,2800.0,2800.0,1
1990,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4834.0,915.0,2,6300.0,30,94500.0,0,0.0,0.0,0.0,0.0,12000.0,0.0,4.0,0.24,1.25,0.24,0.65,0.64,0.6,0.6,1.05,,,,1.0,1.0,1.0,0,30,0.1,5.7,,,19.25,4869900.0,1416210.0,4720.7,99.84,4200.0,2800.0,1
1923,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,371.85,,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.31,1.25,0.31,0.19,0.19,,,,,,,1.0,0.0,0.0,0,0,0.0,0.0,,,2.7,315.0,22311.0,371.85,0.0,0.0,0.0,0
1992,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1197.56,0.0,0,0.0,50,67500.0,10,13500.0,0.0,0.0,0.0,2205000.0,0.0,3.0,0.31,1.25,0.31,0.31,0.22,0.77,0.64,0.83,,,,1.0,1.0,0.0,0,2,0.03,3.9,,,7.0,1376728.0,359836.84,1564.51,134.0,2800.0,2800.0,1
1985,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,643.82,,0,0.0,12,21000.0,4,4800.0,0.0,0.0,0.0,64896.0,0.0,3.0,0.24,1.25,0.24,0.36,0.36,0.6,0.54,0.9,,,,1.0,1.0,1.0,0,3,0.07,1.5,,,10.8,729099.0,168000.0,720.0,173.33,2800.0,2800.0,1
1995,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3525.83,705.17,7,34300.0,14,68600.0,0,0.0,0.0,0.0,48720.0,0.0,0.0,2.0,0.45,1.25,0.45,0.61,0.44,1.14,0.71,0.63,,,,1.0,1.0,1.0,0,6,0.03,1.7,,,19.5,3130970.0,423096.0,3525.8,261.0,4200.0,2800.0,1
1982,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3831.7,,0,0.0,34,14950.0,0,0.0,33600.0,0.0,27312.0,62832.0,0.0,3.0,0.29,1.25,0.29,0.72,0.72,0.72,0.6,0.83,,,,1.0,1.0,2.0,0,5,0.03,0.8,,,22.5,4891660.0,903786.0,3476.1,171.6,2800.0,2800.0,0
1965,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,60.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.37,1.25,0.37,0.0,0.0,0.92,0.57,0.62,,,,1.0,1.0,1.0,0,0,0.0,0.0,,,4.6,7638.0,3600.0,60.0,0.0,2000.0,2000.0,1
1982,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,307.7,,4,0.36,15,2.01,5,0.63,36.0,15.67,0.0,88.2,56.4,2.0,0.36,1.25,0.36,0.24,0.24,0.8,0.45,0.56,,,,1.0,1.0,0.0,0,2,0.12,2.0,,,800.0,329938.0,46317.0,308.78,207.0,2800.0,2800.0,0
1979,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,946.99,0.0,0,0.0,65,92000.0,1,576.0,4320.0,45000.0,8400.0,15730.0,20160.0,3.0,0.24,1.25,0.24,0.13,0.13,0.6,0.54,1.11,,,,1.0,1.0,1.0,3,1,0.8,1.3,,,3.62,846664.0,142047.75,946.99,197.0,2800.0,2800.0,0
1966,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,470.0,0.0,0,0.0,21,22050.0,0,0.0,0.0,0.0,0.0,110000.0,5125.0,2.0,0.22,1.25,0.22,0.29,0.29,0.55,0.45,0.73,,,,1.0,1.0,1.0,6,0,1.17,6.4,,,6.5,452000.0,93920.0,469.6,166.5,2800.0,2800.0,1
1991,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2814.16,732.77,16,28046.0,26,70200.0,0,0.0,0.0,0.0,0.0,64260.0,0.0,1.0,0.3,1.25,0.3,0.64,0.46,0.75,0.49,0.65,,,,1.0,1.0,1.0,0,6,0.02,4.0,,,19.0,2682385.0,675398.4,2814.16,210.0,4200.0,2800.0,1
1967,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1292.0,,44,52300.0,74,87200.0,0,0.0,0.0,0.0,99400.0,78100.0,0.0,3.0,0.32,1.25,,0.23,0.23,,,,,,,2.0,1.0,1.0,0,2,,,,,7.8,2136303.0,646000.0,2584.0,175.0,2800.0,2800.0,1
1979,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1393.49,501.37,6,7500.0,30,94500.0,0,0.0,12500.0,0.0,116500.0,0.0,0.0,2.0,0.22,1.25,0.22,0.42,0.42,0.55,0.45,0.82,,,,1.0,1.0,1.0,3,0,1.76,3.8,,,10.8,946919.0,483989.0,1393.49,180.0,2800.0,2800.0,0
1971,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,513.8,,18,17318.0,36,43200.0,8,7000.0,0.0,204000.0,205800.0,1440600.0,0.0,2.0,0.28,1.25,,0.22,0.22,,,,,,,1.0,1.0,1.0,0,1,,,,,7.6,927000.0,308280.0,1027.6,210.0,4200.0,2800.0,1
1988,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,414.52,0.0,0,0.0,9,21962.5,0,0.0,48720.0,0.0,0.0,0.0,7200.0,3.0,0.4,1.25,0.4,0.42,0.42,1.0,0.78,0.78,,,,1.0,1.0,1.0,0,2,0.02,3.7,,,9.3,442560.0,47033.25,414.52,218.0,4200.0,2800.0,0
1986,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,696.5,,0,0.0,4,19200.0,0,0.0,0.0,3696.0,0.0,0.0,1672.0,2.0,0.28,1.25,,0.58,0.58,,,,,,,2.0,0.0,2.0,0,4,,,,,16.92,2400.0,174125.0,696.5,130.25,4200.0,2800.0,1
1992,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2440.0,700.0,0,0.0,22,61600.0,0,0.0,0.0,0.0,0.0,96000.0,0.0,3.0,0.24,1.25,0.24,0.54,0.54,0.6,0.6,0.99,,,,1.0,1.0,1.0,0,5,0.04,4.6,,,15.2,2378633.0,720000.0,2400.0,158.25,2800.0,2800.0,1
1984,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2671.25,589.0,0,0.0,30,81000.0,0,0.0,0.0,4320.0,0.0,140760.0,0.0,4.0,0.24,1.25,0.24,0.4,0.4,0.6,0.63,1.05,,,,1.0,1.0,1.0,6,3,1.15,6.4,,,15.9,2676489.0,874260.0,2914.2,145.63,2800.0,2800.0,1
1982,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4028.36,,0,0.0,35,187137.81,2,0.0,190464.0,17520.0,0.0,116904.0,0.0,2.0,0.3,1.25,0.3,0.45,0.45,0.75,0.55,0.73,,,,1.0,1.0,1.0,0,3,0.03,2.5,,,11.8,1551763.0,871920.0,2179.8,157.5,2100.0,2100.0,0
1988,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,698.4,,0,0.0,34,47600.0,5,5000.0,7560.0,118785.0,0.0,124320.0,0.0,3.0,0.32,1.25,0.32,0.34,0.34,0.8,0.68,0.84,,,,1.0,1.0,0.0,6,0,0.77,1.9,,,720.0,673308.0,104760.0,698.4,156.0,2800.0,2800.0,0
1976,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,700.3,0.0,0,0.0,23,67200.0,0,0.0,0.0,0.0,58345.0,0.0,0.0,1.0,0.34,1.5,0.34,0.31,0.31,0.86,0.6,0.71,,,,1.0,1.0,1.0,0,2,0.05,4.0,,,7.15,1014063.1,220900.0,700.3,200.5,2800.0,2800.0,0
1985,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1482.0,,0,0.0,48,43200.0,0,0.0,0.0,0.0,0.0,162000.0,0.0,3.0,0.24,1.25,0.24,0.22,0.22,0.6,0.6,0.99,,,,1.0,1.0,0.0,0,2,0.08,1.2,,,7.2,917610.0,222300.0,1482.0,140.5,2800.0,2800.0,0
1990,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3150.0,,0,0.0,24,72000.0,0,0.0,48000.0,0.0,0.0,66240.0,6840.0,4.0,0.24,1.25,0.24,0.65,0.65,0.6,0.78,1.3,,,,1.0,1.0,1.0,9,9,2.0,3.3,,,18.0,2519324.0,666875.0,2667.5,180.4,4200.0,2800.0,1
1988,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,810.0,94.5,0,0.0,26,31200.0,0,0.0,0.0,4320.0,0.0,103200.0,0.0,3.0,0.31,1.25,0.31,0.22,0.22,0.77,0.64,0.83,,,,1.0,1.0,1.0,0,2,0.04,2.9,,,7.2,621740.0,225940.0,821.6,210.0,2800.0,2800.0,1
1968,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,8619.62,2073.2,18,79200.0,16,57600.0,22,79200.0,9500.0,0.0,91260.0,0.0,0.0,4.0,0.24,1.25,0.24,0.82,0.82,0.6,0.96,1.6,,,,1.0,1.0,1.0,0,8,0.21,3.9,,,26.5,10866000.0,8619620.0,8619.62,253.86,4200.0,2800.0,0
1980,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3906.0,966.0,0,0.0,56,11400.0,0,0.0,0.0,14400.0,0.0,218400.0,0.0,4.0,0.24,1.25,0.24,0.38,0.38,0.6,0.63,1.05,,,,1.0,1.0,0.0,6,9,1.87,6.2,,,14.0,3908000.0,1171800.0,3906.0,126.25,2800.0,2800.0,1
1979,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1146.6,,0,0.0,4,6300.0,14,22050.0,0.0,0.0,0.0,1573250.0,203000.0,3.0,0.31,1.25,0.31,0.39,0.39,0.77,0.64,0.83,,,,1.0,1.0,0.0,0,6,0.06,2.33,,,9.9,955500.0,133770.0,1146.6,165.67,2800.0,2800.0,1
1991,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5437.13,,21,65100.0,20,66500.0,0,0.0,204000.0,1221500.0,429000.0,0.0,1779500.0,4.0,0.24,1.25,0.24,0.61,0.61,0.6,0.96,1.6,,,,1.0,1.0,0.0,0,36,0.26,5.0,,,1800.0,5559116.46,1304910.0,5437.13,148.6,2800.0,2800.0,0
1943,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,424.37,0.0,20,60000.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1302000.0,2.0,0.26,1.5,0.26,0.22,0.22,0.66,0.49,0.74,,,,0.0,0.0,1.0,0,1,0.14,0.3,,,4.65,145800.0,84874.0,424.37,210.0,2400.0,2400.0,0
1971,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3210.0,0.0,8,13026.0,46,92000.0,4,5000.0,0.0,0.0,0.0,180000.0,0.0,2.0,0.26,1.25,0.26,0.42,0.42,0.66,0.45,0.68,,,,1.0,1.0,0.0,4,8,0.43,3.5,,,10.8,2987040.0,856000.0,3210.0,182.83,2800.0,2800.0,1
1999,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1523.29,0.0,0,0.0,26,58300.0,0,0.0,14018400.0,441600.0,203100.0,97500.0,171000.0,3.0,0.31,1.25,0.31,0.52,0.52,0.77,0.64,0.79,,,,1.0,1.0,1.0,0,4,0.03,2.43,,,14.66,1200.0,410334.5,1523.29,210.0,4200.0,2800.0,0
1982,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,756.0,0.0,0,0.0,22,26400.0,4,3840.0,0.0,125280.0,0.0,90000.0,0.0,2.0,0.34,1.25,0.34,0.3,0.3,0.86,0.71,0.82,,,,1.0,1.0,0.0,0,5,1.69,4.0,,,10.8,672840.0,226800.0,756.0,138.0,2800.0,2800.0,1
1993,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,724.5,,0,0.0,12,18000.0,18,27000.0,0.0,3120.0,0.0,62400.0,0.0,2.0,0.36,1.25,0.36,0.26,0.26,0.91,0.65,0.71,,,,1.0,1.0,1.0,0,2,0.02,3.0,,,7.2,657462.0,108675.0,724.5,201.0,2800.0,2800.0,1
1977,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,409.5,0.0,0,0.0,16,19200.0,4,3840.0,0.0,0.0,0.0,48240.0,11040.0,2.0,0.31,1.25,0.31,0.22,0.22,0.76,0.6,0.79,,,,1.0,1.0,0.0,0,4,0.04,0.6,,,7.2,353282.0,71662.5,409.5,194.0,2800.0,2800.0,1
1980,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,820.0,0.0,0,0.0,18,27860.0,2,2450.0,0.0,729050.0,0.0,1017600.0,96560.0,2.0,0.28,1.25,0.28,0.39,0.39,0.7,0.49,0.7,,,,1.0,1.0,0.0,0,1,0.03,0.2,,,9.58,327380.0,113120.0,897.8,97.0,2800.0,2800.0,1
1982,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3839.65,993.03,15,69500.0,25,112500.0,0,0.0,0.0,0.0,195000.0,0.0,0.0,1.0,0.37,1.5,0.37,0.74,0.74,0.93,0.59,0.64,,,,1.0,1.0,1.0,0,5,0.07,3.1,,,17.55,7407207.27,1376382.5,2782.86,210.0,4200.0,2800.0,1
1956,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3966.0,,23,20700.0,46,41400.0,0,0.0,0.0,59040.0,0.0,87120.0,0.0,2.0,0.28,1.25,0.28,0.33,0.33,0.7,0.52,0.74,,,,1.0,1.0,0.0,0,3,0.2,8.5,,,12.6,3093.92,991500.0,3966.0,154.67,2800.0,2800.0,1
1989,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,7052.89,,10,25710.0,65,152800.0,0,0.0,906000.0,568800.0,0.0,2472000.0,0.0,4.0,0.24,1.25,0.24,0.61,0.61,0.6,0.96,1.6,,,,1.0,1.0,0.0,0,48,0.05,5.2,,,1800.0,6596728.0,1690540.0,7052.9,189.6,2800.0,2800.0,0
1994,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3308.4,0.0,24,38400.0,48,84000.0,5,6250.0,0.0,4125.0,0.0,179375.0,2625.0,1.0,0.24,1.25,0.24,0.36,0.36,0.6,0.3,0.5,,,,1.0,1.0,1.0,7,3,0.86,4.9,,,14.4,3808400.0,1051200.0,3504.0,188.5,2697.5,2697.5,0
1986,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2233.0,504.0,14,24500.0,26,70200.0,0,0.0,14880.0,12240.0,11250.0,111200.0,24768.0,4.0,0.24,1.25,0.24,0.65,0.46,0.6,0.78,1.3,,,,1.0,1.0,2.0,7,2,1.64,5.6,,,15.6,2854050.0,1078700.0,2737.0,148.6,2800.0,2800.0,1
1994,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5451.9,1673.9,30,60750.0,66,193050.0,22,27500.0,74400.0,119400.0,0.0,163200.0,115200.0,1.0,0.32,1.25,0.32,0.56,0.4,0.8,0.47,0.59,,,,1.0,1.0,0.0,3,3,0.91,2.8,,,14.4,5467738.0,1272610.0,5452.0,192.67,2800.0,2800.0,0
